Idx,place,datetime,RH,temp,Air_velo,RAD(MJ/m2)
974,daegok,2021/01/18 20:00,41.8,1.9,,6.57
974,daegok,2021/01/18 21:00,43.3,0.9,,6.75
974,daegok,2021/01/18 22:00,42.2,0.3,5.1,6.92
974,daegok,2021/01/18 23:00,41.4,-0.4,,7.09
974,daegok,2021/01/19 1:00,46.4,-2.1,1.5,0.17
974,daegok,2021/01/19 2:00,46.8,-2.6,1.9,0.32
974,daegok,2021/01/19 3:00,44.9,-2.8,3.9,0.5
974,daegok,2021/01/19 4:00,47.8,-3.5,4,0.67
974,daegok,2021/01/19 5:00,47.3,-4,3.2,0.85
974,daegok,2021/01/19 6:00,56.8,-5.4,1,1
974,daegok,2021/01/19 7:00,70.9,-8.1,0.2,1.15
974,daegok,2021/01/19 8:00,71.4,-7.9,1,1.3
974,daegok,2021/01/19 9:00,54.7,-4.5,0.9,1.79
974,daegok,2021/01/19 10:00,46.1,-1.7,0.6,2.78
974,daegok,2021/01/19 11:00,38.6,-0.8,2.2,4.25
974,daegok,2021/01/19 12:00,31.7,1.6,1.6,6.04
974,daegok,2021/01/19 13:00,22.7,3.5,1.2,7.95
974,daegok,2021/01/19 14:00,23.8,3.7,2.4,9.81
974,daegok,2021/01/19 15:00,20.3,4.5,2.6,11.45
974,daegok,2021/01/19 16:00,18.4,4.5,2.2,12.68
974,daegok,2021/01/19 17:00,15.9,3.6,2.8,13.39
974,daegok,2021/01/19 18:00,20.5,1.5,1.8,13.6
974,daegok,2021/01/19 19:00,44.2,-2.7,,13.71
974,daegok,2021/01/19 20:00,48.7,-3.5,0.7,13.84
974,daegok,2021/01/19 21:00,53.7,-5,0.1,13.98
974,daegok,2021/01/19 22:00,59.5,-5.9,,14.1
974,daegok,2021/01/19 23:00,72.8,-6.9,,14.23
974,daegok,2021/01/20 0:00,80.7,-7.4,0.1,14.34
974,daegok,2021/01/20 1:00,80.1,-7.9,0.2,0.11
974,daegok,2021/01/20 2:00,74.9,-7.9,0.3,0.23
974,daegok,2021/01/20 3:00,78.4,-8.3,0.5,0.34
974,daegok,2021/01/20 4:00,83.2,-9.2,0.2,0.46
974,daegok,2021/01/20 5:00,80.8,-9.2,0.6,0.56
974,daegok,2021/01/20 6:00,84.1,-9.4,0.5,0.68
974,daegok,2021/01/20 7:00,82.7,-9.5,0.3,0.79
974,daegok,2021/01/20 8:00,80.1,-9.6,0.8,0.92
974,daegok,2021/01/20 9:00,66.4,-5.7,0.3,1.45
974,daegok,2021/01/20 10:00,53,-1.5,0.4,2.46
974,daegok,2021/01/20 11:00,26.6,2.1,0.6,3.85
974,daegok,2021/01/20 12:00,26.2,4.6,1,5.54
974,daegok,2021/01/20 13:00,27.1,7.2,1.2,7.37
974,daegok,2021/01/20 14:00,35.1,9,1.3,9.2
974,daegok,2021/01/20 15:00,37,9.4,1.5,10.79
974,daegok,2021/01/20 16:00,36.9,9.7,2.2,11.96
974,daegok,2021/01/20 17:00,40.2,9.2,0.7,12.59
974,daegok,2021/01/20 18:00,60.3,4.2,0.4,12.74
974,daegok,2021/01/20 19:00,78.8,0.3,0.1,12.83
974,daegok,2021/01/20 20:00,80.5,-0.5,0.3,12.94
974,daegok,2021/01/20 21:00,85,-2.5,0.3,13.05
974,daegok,2021/01/20 22:00,90,-2.8,0.2,13.15
974,daegok,2021/01/20 23:00,88.3,-3.1,0.5,13.24
974,daegok,2021/01/21 0:00,88,-3.8,0.2,13.33
974,daegok,2021/01/21 1:00,89.6,-3.1,0.4,0.06
974,daegok,2021/01/21 2:00,88.2,-4,0.4,0.16
974,daegok,2021/01/21 3:00,86.4,-2.7,0.5,0.18
974,daegok,2021/01/21 4:00,87.1,-3.7,0.4,0.25
974,daegok,2021/01/21 5:00,89.4,-3,0.3,0.29
974,daegok,2021/01/21 6:00,86.7,-2.9,0.3,0.35
974,daegok,2021/01/21 7:00,89.9,-3.8,0.6,0.44
974,daegok,2021/01/21 8:00,91,-4.4,0.5,0.55
974,daegok,2021/01/21 9:00,84.4,-0.8,0.3,1.13
974,daegok,2021/01/21 10:00,71,1.2,0.4,2.07
974,daegok,2021/01/21 11:00,58.1,5.8,0.3,3.33
974,daegok,2021/01/21 12:00,48.2,9.7,0.6,4.94
974,daegok,2021/01/21 13:00,51.1,11.3,0.7,6.41
974,daegok,2021/01/21 14:00,50.2,11.9,,7.26
974,daegok,2021/01/21 15:00,49.7,12.4,1.7,7.92
974,daegok,2021/01/21 16:00,51,12,1.9,8.4
974,daegok,2021/01/21 17:00,54,11.4,0.6,8.54
974,daegok,2021/01/21 18:00,63.6,10,0.9,8.56
974,daegok,2021/01/21 19:00,86.1,7.9,0.3,8.56
974,daegok,2021/01/21 20:00,96.3,6.5,0.3,8.56
974,daegok,2021/01/21 21:00,97.4,6.2,0.2,8.56
974,daegok,2021/01/21 22:00,98.4,6,0.5,8.56
974,daegok,2021/01/21 23:00,98.6,5.7,0.3,8.56
974,daegok,2021/01/22 0:00,98.7,6.2,0.3,8.56
974,daegok,2021/01/22 1:00,98.8,6.1,0.3,0
974,daegok,2021/01/22 2:00,98.7,6,0,0
974,daegok,2021/01/22 3:00,98.9,6,0,0
974,daegok,2021/01/22 4:00,98.9,5.8,0,0
974,daegok,2021/01/22 5:00,98.9,6.1,0,0
974,daegok,2021/01/22 6:00,98.9,6,0,0
974,daegok,2021/01/22 7:00,98.9,6.2,0.9,0
974,daegok,2021/01/22 8:00,98.8,6,0.3,0
974,daegok,2021/01/22 9:00,98.8,6.7,0.4,0.15
974,daegok,2021/01/22 10:00,93.7,7.7,0,0.48
974,daegok,2021/01/22 11:00,90.8,8.5,0.9,0.95
974,daegok,2021/01/22 12:00,90.6,9.2,0.9,1.33
974,daegok,2021/01/22 13:00,86.2,9.8,0.5,1.77
974,daegok,2021/01/22 14:00,85.5,10.2,0.9,2.24
974,daegok,2021/01/22 15:00,88.1,10.3,1,2.52
974,daegok,2021/01/22 16:00,86.5,10.4,0.8,2.83
974,daegok,2021/01/22 17:00,89.3,9.9,1.3,3.03
974,daegok,2021/01/22 18:00,90.4,9.2,0.9,3.08
974,daegok,2021/01/22 19:00,91.9,9.2,0.6,3.08
974,daegok,2021/01/22 20:00,92,8.9,0.6,3.08
974,daegok,2021/01/22 21:00,92.9,8.6,0.5,3.08
974,daegok,2021/01/22 22:00,94.8,8.4,0.5,3.08
974,daegok,2021/01/22 23:00,94.8,8.4,0.1,3.08
974,daegok,2021/01/23 0:00,90,9.1,1.7,3.08
974,daegok,2021/01/23 1:00,94.4,8.2,0.2,0
974,daegok,2021/01/23 2:00,95,8,0.3,0
974,daegok,2021/01/23 3:00,93.7,8,0.8,0
974,daegok,2021/01/23 4:00,96,7.6,0.1,0
974,daegok,2021/01/23 5:00,95.1,7.7,0.3,0
974,daegok,2021/01/23 6:00,95.3,7.5,0.1,0
974,daegok,2021/01/23 7:00,94.2,7.6,0.5,0
974,daegok,2021/01/23 8:00,92.8,7.9,0.9,0
974,daegok,2021/01/23 9:00,92,8.3,1,0
974,daegok,2021/01/23 10:00,86.7,9.6,0.9,0.13
974,daegok,2021/01/23 11:00,89.7,10,0.5,0.4
974,daegok,2021/01/23 12:00,79.9,11,0.7,0.62
974,daegok,2021/01/23 13:00,75.1,11.3,1.5,0.84
974,daegok,2021/01/23 14:00,75.3,11,2.1,1.01
974,daegok,2021/01/23 15:00,70.6,11.7,1.9,1.15
974,daegok,2021/01/23 16:00,68.4,11.5,3.1,1.23
974,daegok,2021/01/23 17:00,67,11.2,3.4,1.32
974,daegok,2021/01/23 18:00,65.2,10.9,3.9,1.36
974,daegok,2021/01/23 19:00,64.4,10.6,3.2,1.4
974,daegok,2021/01/23 20:00,63.6,10.4,2.9,1.43
974,daegok,2021/01/23 21:00,72,9.3,3.6,1.45
974,daegok,2021/01/23 22:00,85.8,7.9,1.6,1.45
974,daegok,2021/01/23 23:00,81,8,1.6,1.45
974,daegok,2021/01/24 0:00,83.6,7.5,1.9,1.45
974,daegok,2021/01/24 1:00,68.5,8.6,3.3,0
974,daegok,2021/01/24 2:00,64.9,8.8,3.6,0.05
974,daegok,2021/01/24 3:00,74.6,7.2,2.8,0.14
974,daegok,2021/01/24 4:00,71.6,7.7,2.9,0.21
974,daegok,2021/01/24 5:00,70.4,7.8,3.5,0.25
974,daegok,2021/01/24 6:00,70.5,7.4,2.9,0.32
974,daegok,2021/01/24 7:00,68.5,7.7,2.8,0.4
974,daegok,2021/01/24 8:00,68.8,7.7,3,0.44
974,daegok,2021/01/24 9:00,65.9,8.3,0.8,0.62
974,daegok,2021/01/24 10:00,64.7,9.1,1.8,1.06
974,daegok,2021/01/24 11:00,59.7,9.7,3.6,1.91
974,daegok,2021/01/24 12:00,57.4,10.3,2.9,2.78
974,daegok,2021/01/24 13:00,52.5,10.4,3.8,3.68
974,daegok,2021/01/24 14:00,56,10.1,3.8,4.42
974,daegok,2021/01/24 15:00,54.5,10.2,3.2,4.93
974,daegok,2021/01/24 16:00,52.8,10.4,3.2,5.37
974,daegok,2021/01/24 17:00,52.3,10.1,3.3,5.62
974,daegok,2021/01/24 18:00,54.3,9.7,0.9,5.73
974,daegok,2021/01/24 19:00,64.9,7.9,1.2,5.78
974,daegok,2021/01/24 20:00,72.1,5.9,0.5,5.88
974,daegok,2021/01/24 21:00,73.5,4.9,0.4,5.98
974,daegok,2021/01/24 22:00,59.6,7.5,,6.08
974,daegok,2021/01/24 23:00,82,4,,6.17
974,daegok,2021/01/25 0:00,76.3,5.3,1.2,6.17
974,daegok,2021/01/25 1:00,76.5,5.3,,0.01
974,daegok,2021/01/25 2:00,84.5,3.9,0.2,0.08
974,daegok,2021/01/25 3:00,86.9,3.1,0.3,0.16
974,daegok,2021/01/25 4:00,92.4,3.1,0.5,0.22
974,daegok,2021/01/25 5:00,79.5,3.6,0.6,0.31
974,daegok,2021/01/25 6:00,89.6,1.3,0.7,0.44
974,daegok,2021/01/25 7:00,95.4,0.2,0.1,0.55
974,daegok,2021/01/25 8:00,96.3,0.6,1.2,0.64
974,daegok,2021/01/25 9:00,83.7,3.6,0.8,1.06
974,daegok,2021/01/25 10:00,68.2,7.9,0.4,2
974,daegok,2021/01/25 11:00,54.2,10.5,3.9,3.41
974,daegok,2021/01/25 12:00,50.8,11.3,3.9,5.13
974,daegok,2021/01/25 13:00,48.3,11.7,3.6,6.9
974,daegok,2021/01/25 14:00,45.4,12.8,3.9,8.53
974,daegok,2021/01/25 15:00,41.9,13.4,3,10.06
974,daegok,2021/01/25 16:00,37.8,13.6,3.9,11.23
974,daegok,2021/01/25 17:00,38.4,13.1,2.7,11.95
974,daegok,2021/01/25 18:00,54.9,10.4,3,12.19
974,daegok,2021/01/25 19:00,65.5,7.4,0.6,12.29
974,daegok,2021/01/25 20:00,77,5.2,0.4,12.38
974,daegok,2021/01/25 21:00,87,4.4,0.3,12.47
974,daegok,2021/01/25 22:00,89.5,2.8,0.5,12.57
974,daegok,2021/01/25 23:00,90.9,2.5,0.3,12.66
974,daegok,2021/01/26 0:00,91.3,1.8,0.6,12.74
974,daegok,2021/01/26 1:00,91.9,1.8,0.2,0.06
974,daegok,2021/01/26 2:00,90.2,2.8,0.7,0.11
974,daegok,2021/01/26 3:00,89.6,3.1,0.5,0.14
974,daegok,2021/01/26 4:00,84.8,4.2,1.1,0.14
974,daegok,2021/01/26 5:00,83.2,4.5,1,0.14
974,daegok,2021/01/26 6:00,85.6,4.8,0.8,0.14
974,daegok,2021/01/26 7:00,88.7,4.6,0.6,0.14
974,daegok,2021/01/26 8:00,94.6,4.4,0.2,0.14
974,daegok,2021/01/26 9:00,95.6,4.6,1.1,0.17
974,daegok,2021/01/26 10:00,94,5.1,0.7,0.34
974,daegok,2021/01/26 11:00,93.8,5.8,1.3,0.57
974,daegok,2021/01/26 12:00,90.2,6.5,2.2,0.86
974,daegok,2021/01/26 13:00,92.9,6.6,0.4,1.19
974,daegok,2021/01/26 14:00,89.6,6.8,1.8,1.4
974,daegok,2021/01/26 15:00,93.3,7,0.4,1.67
974,daegok,2021/01/26 16:00,88.4,7.1,,1.84
974,daegok,2021/01/26 17:00,85.8,7,0.8,1.97
974,daegok,2021/01/26 18:00,91.9,6.4,0.7,2.02
974,daegok,2021/01/26 19:00,94,5.3,0.7,2.08
974,daegok,2021/01/26 20:00,96.6,4.5,1.6,2.1
974,daegok,2021/01/26 21:00,96.6,4.1,,2.1
974,daegok,2021/01/26 22:00,98.3,3.2,1.1,2.1
974,daegok,2021/01/26 23:00,98.4,2.3,1.1,2.1
974,daegok,2021/01/27 1:00,98.7,0.6,0.1,0
974,daegok,2021/01/27 2:00,98.7,-0.6,0.6,0
974,daegok,2021/01/27 3:00,98.9,-1,0.3,0
974,daegok,2021/01/27 4:00,98.8,-0.6,1.3,0
974,daegok,2021/01/27 5:00,88.2,0.4,0.7,0
974,daegok,2021/01/27 6:00,94.5,-1.1,0.4,0
974,daegok,2021/01/27 7:00,95.7,-1.9,0.5,0
974,daegok,2021/01/27 8:00,93.8,-1.2,,0.02
974,daegok,2021/01/27 9:00,86.4,0.8,1.1,0.42
974,daegok,2021/01/27 10:00,34.9,5.5,3.5,1.41
974,daegok,2021/01/27 11:00,33.1,7.2,2.3,2.96
974,daegok,2021/01/27 12:00,26.4,8.1,3.9,4.88
974,daegok,2021/01/27 13:00,24.5,9.3,3.1,6.91
974,daegok,2021/01/27 14:00,19.7,10.7,1.6,8.91
974,daegok,2021/01/27 15:00,18.9,10.6,2.1,10.67
974,daegok,2021/01/27 16:00,20,10.7,1.7,11.9
974,daegok,2021/01/27 17:00,22,9.4,2.1,12.53
974,daegok,2021/01/27 18:00,25.1,8.1,2.3,12.73
974,daegok,2021/01/27 19:00,38.8,5.2,0.7,12.82
974,daegok,2021/01/27 20:00,62.7,2.4,0.4,12.95
974,daegok,2021/01/27 21:00,77.5,0.5,0.2,13.07
974,daegok,2021/01/27 22:00,78.8,0,0.2,13.17
974,daegok,2021/01/27 23:00,84.1,-0.3,0.7,13.27
974,daegok,2021/01/28 0:00,81.9,-0.7,0.4,13.37
974,daegok,2021/01/28 1:00,83.2,-1.5,0.3,0.1
974,daegok,2021/01/28 2:00,81.2,-2.2,0.3,0.21
974,daegok,2021/01/28 3:00,82.5,-2.4,0,0.31
974,daegok,2021/01/28 4:00,86.5,-2.6,0.4,0.4
974,daegok,2021/01/28 5:00,83.7,-2.2,0.6,0.46
974,daegok,2021/01/28 6:00,85.8,-2,0.4,0.51
974,daegok,2021/01/28 7:00,88.3,-1.6,0.6,0.56
974,daegok,2021/01/28 8:00,88.7,-1.8,0.1,0.66
974,daegok,2021/01/28 9:00,81.3,-0.2,0.3,1.04
974,daegok,2021/01/28 10:00,58.7,3.2,0.7,1.99
974,daegok,2021/01/28 11:00,43.5,6.3,1.4,3.42
974,daegok,2021/01/28 12:00,35.7,9.1,0.8,5.21
974,daegok,2021/01/28 13:00,28.7,11.1,1.4,7.15
974,daegok,2021/01/28 14:00,41.5,10.3,7.3,8.93
974,daegok,2021/01/28 15:00,50.6,6.5,6.9,9.74
974,daegok,2021/01/28 16:00,51.9,4.4,7.4,10.48
974,daegok,2021/01/28 17:00,44.7,2.1,8,11.18
974,daegok,2021/01/28 18:00,45.5,0.5,6.2,11.41
974,daegok,2021/01/28 19:00,41.2,-0.3,,11.58
974,daegok,2021/01/28 20:00,46.7,-1,6.7,11.71
974,daegok,2021/01/28 21:00,44.7,-1.7,4.6,11.82
974,daegok,2021/01/28 22:00,42.9,-2.4,,11.98
974,daegok,2021/01/28 23:00,48.4,-3.2,,12.15
974,daegok,2021/01/29 0:00,47.2,-3.5,6.1,12.32
974,daegok,2021/01/29 1:00,41.2,-4.2,3.9,0.17
974,daegok,2021/01/29 2:00,40.4,-4.6,4.7,0.35
974,daegok,2021/01/29 3:00,40.8,-5,5,0.54
974,daegok,2021/01/29 4:00,41.2,-5.3,4.6,0.72
974,daegok,2021/01/29 5:00,40.6,-5.6,3,0.9
974,daegok,2021/01/29 6:00,41,-5.7,3.8,1.07
974,daegok,2021/01/29 7:00,38.9,-6,4,1.25
974,daegok,2021/01/29 8:00,39,-5.6,4.9,1.45
974,daegok,2021/01/29 9:00,39.2,-4.7,4.6,2.01
974,daegok,2021/01/29 10:00,35.4,-3.5,4.9,3.12
974,daegok,2021/01/29 11:00,32.7,-1.8,4.6,4.69
974,daegok,2021/01/29 12:00,29,0,6,6.59
974,daegok,2021/01/29 13:00,24.5,1.1,5.6,8.63
974,daegok,2021/01/29 14:00,23.7,1.9,3.4,10.6
974,daegok,2021/01/29 15:00,22.6,1.7,6.4,12.34
974,daegok,2021/01/29 16:00,23.1,1.4,5.7,13.66
974,daegok,2021/01/29 17:00,26.1,0.8,,14.44
974,daegok,2021/01/29 18:00,29.5,-0.3,3.3,14.75
974,daegok,2021/01/29 19:00,37.8,-2,2.4,14.93
974,daegok,2021/01/29 20:00,43.9,-2.8,,15.1
974,daegok,2021/01/29 21:00,57.8,-4.3,,15.26
974,daegok,2021/01/29 22:00,49.6,-4,,15.42
974,daegok,2021/01/29 23:00,58.4,-5.3,0.7,15.57
974,daegok,2021/01/30 1:00,40.5,-3.9,1,0.16
974,daegok,2021/01/30 2:00,61.3,-6.4,0.4,0.31
974,daegok,2021/01/30 3:00,69.7,-7.5,0.2,0.44
974,daegok,2021/01/30 4:00,75.3,-8.2,0.7,0.57
974,daegok,2021/01/30 5:00,75.6,-8.8,0.4,0.7
974,daegok,2021/01/30 6:00,80.6,-9.1,0.3,0.82
974,daegok,2021/01/30 7:00,83.5,-8.8,0.6,0.93
974,daegok,2021/01/30 8:00,75.3,-8.7,0.2,1.08
974,daegok,2021/01/30 9:00,72.1,-6.1,0.5,1.57
974,daegok,2021/01/30 10:00,54.3,-2.7,0.8,2.53
974,daegok,2021/01/30 11:00,53,1,1.2,3.92
974,daegok,2021/01/30 12:00,52.1,5.3,1.8,5.65
974,daegok,2021/01/30 13:00,51.4,7,3.5,7.47
974,daegok,2021/01/30 14:00,49.2,8.2,4.3,9.33
974,daegok,2021/01/30 15:00,43.9,9.1,4.4,11.02
974,daegok,2021/01/30 16:00,44.5,9.1,3.6,12.07
974,daegok,2021/01/30 17:00,42.4,9.1,3.6,12.69
974,daegok,2021/01/30 18:00,52.4,6.7,0.8,12.92
974,daegok,2021/01/30 19:00,63.8,3.4,0.3,13.03
974,daegok,2021/01/30 20:00,78.3,1.4,0.9,13.15
974,daegok,2021/01/30 21:00,83.4,-0.3,0.7,13.28
974,daegok,2021/01/30 22:00,88.4,-1.6,0.7,13.4
974,daegok,2021/01/30 23:00,92.2,-2.2,,13.52
974,daegok,2021/01/31 1:00,90.9,-3.9,,0.08
974,daegok,2021/01/31 2:00,92.3,-4.6,0.3,0.14
974,daegok,2021/01/31 3:00,93.4,-4.5,0,0.16
974,daegok,2021/01/31 4:00,92.9,-5.4,0.4,0.16
974,daegok,2021/01/31 5:00,94,-5.1,0.6,0.16
974,daegok,2021/01/31 6:00,92.8,-6.1,0.2,0.16
974,daegok,2021/01/31 7:00,92.3,-6.4,0.6,0.16
974,daegok,2021/01/31 8:00,91.6,-6.3,0.3,0.19
974,daegok,2021/01/31 9:00,90.9,-2.3,0.4,0.54
974,daegok,2021/01/31 10:00,79.8,-0.5,0.5,1.29
974,daegok,2021/01/31 11:00,63.1,5.1,0.4,2.53
974,daegok,2021/01/31 12:00,45.5,6.9,1,4.24
974,daegok,2021/01/31 13:00,39.2,9.2,1.3,6.11
974,daegok,2021/01/31 14:00,43.1,10.7,2.9,7.84
974,daegok,2021/01/31 15:00,44.5,11.4,3.8,9.05
974,daegok,2021/01/31 16:00,48,11.8,3.2,10.29
974,daegok,2021/01/31 17:00,52.7,10.8,2.6,10.9
974,daegok,2021/01/31 18:00,55.5,9.4,2.1,11.1
974,daegok,2021/01/31 19:00,59.2,8.1,1,11.19
974,daegok,2021/01/31 20:00,73.3,5.7,0.5,11.24
974,daegok,2021/01/31 21:00,80,4.5,0.5,11.29
974,daegok,2021/01/31 22:00,79.6,4.7,0.7,11.33
974,daegok,2021/01/31 23:00,83.5,4.4,0.2,11.33
974,daegok,2021/02/01 0:00,91.5,4.1,0.3,11.33
974,daegok,2021/02/01 1:00,94.4,4.5,0.1,0
974,daegok,2021/02/01 2:00,97.4,4.4,0.6,0
974,daegok,2021/02/01 3:00,98,4.8,0.4,0
974,daegok,2021/02/01 4:00,98.4,5.2,0.3,0
974,daegok,2021/02/01 5:00,98.7,5.6,0.6,0
974,daegok,2021/02/01 6:00,98.4,5.9,0.5,0
974,daegok,2021/02/01 7:00,98.2,5.9,0.4,0
974,daegok,2021/02/01 8:00,98.4,6.1,0.6,0
974,daegok,2021/02/01 9:00,98.5,6.2,0.2,0.04
974,daegok,2021/02/01 10:00,98.2,7,0.2,0.25
974,daegok,2021/02/01 11:00,93.6,8.8,0.6,0.87
974,daegok,2021/02/01 12:00,87.6,9.7,0.4,1.38
974,daegok,2021/02/01 13:00,82.3,10.4,0.5,1.83
974,daegok,2021/02/01 14:00,75.7,10.2,2.1,2.14
974,daegok,2021/02/01 15:00,73.7,10,2.3,2.45
974,daegok,2021/02/01 16:00,74,10,2.5,2.78
974,daegok,2021/02/01 17:00,76.6,9.5,2.9,2.96
974,daegok,2021/02/01 18:00,78.3,9.2,2.5,3.03
974,daegok,2021/02/01 19:00,80.9,8.5,0.8,3.09
974,daegok,2021/02/01 20:00,89.4,7.1,0.6,3.15
974,daegok,2021/02/01 21:00,96.1,5.7,0.6,3.22
974,daegok,2021/02/01 22:00,96.8,5.4,0.8,3.28
974,daegok,2021/02/01 23:00,97.5,4.9,0.3,3.3
974,daegok,2021/02/02 0:00,54.6,6.9,3.7,3.41
974,daegok,2021/02/02 1:00,52.4,5.7,4.9,0.15
974,daegok,2021/02/02 2:00,47.3,4.8,3.5,0.32
974,daegok,2021/02/02 3:00,64.8,1.8,1.5,0.47
974,daegok,2021/02/02 4:00,48.2,2.9,2.1,0.64
974,daegok,2021/02/02 5:00,47.4,1.6,1.6,0.81
974,daegok,2021/02/02 6:00,44.7,0.4,1.9,0.98
974,daegok,2021/02/02 7:00,31.5,-1.2,2,1.17
974,daegok,2021/02/02 8:00,31.1,-1.2,3,1.4
974,daegok,2021/02/02 9:00,28.2,-0.6,6,2.03
974,daegok,2021/02/02 10:00,22.6,0.2,4.8,3.22
974,daegok,2021/02/02 11:00,19.8,0.8,5.3,4.91
974,daegok,2021/02/02 12:00,21.7,2,5,6.93
974,daegok,2021/02/02 13:00,22.1,2.4,5.8,9.11
974,daegok,2021/02/02 14:00,23.2,3.3,5.2,11.23
974,daegok,2021/02/02 15:00,22.9,3,5.6,13.12
974,daegok,2021/02/02 16:00,22.6,2.5,6.9,14.58
974,daegok,2021/02/02 17:00,26.4,1.3,5.8,15.49
974,daegok,2021/02/02 18:00,28.1,0.3,5.5,15.85
974,daegok,2021/02/02 19:00,30.1,-0.6,6.7,16.05
974,daegok,2021/02/02 20:00,31.9,-1.3,6.5,16.26
974,daegok,2021/02/02 21:00,33.5,-1.8,6.6,16.45
974,daegok,2021/02/02 22:00,38.5,-1.8,6.1,16.64
974,daegok,2021/02/02 23:00,43.7,-1.8,4.6,16.83
974,daegok,2021/02/03 0:00,48.1,-2.5,1.2,16.99
974,daegok,2021/02/03 1:00,62.4,-4.2,0.8,0.13
974,daegok,2021/02/03 2:00,68.2,-4.6,1.4,0.25
974,daegok,2021/02/03 3:00,46.3,-0.6,3.6,0.39
974,daegok,2021/02/03 4:00,42.7,-1.1,4.5,0.57
974,daegok,2021/02/03 5:00,37.3,-1.9,,0.76
974,daegok,2021/02/03 6:00,38.5,-2.5,,0.95
974,daegok,2021/02/03 7:00,44.9,-3.4,2.7,1.14
974,daegok,2021/02/03 8:00,46.4,-3.4,3.9,1.35
974,daegok,2021/02/03 9:00,38.2,-2.1,,1.97
974,daegok,2021/02/03 10:00,33,-0.9,2.6,3.13
974,daegok,2021/02/03 11:00,24.4,1,2.6,4.79
974,daegok,2021/02/03 12:00,24,2.2,1.1,6.78
974,daegok,2021/02/03 13:00,20.1,3.3,1.5,8.93
974,daegok,2021/02/03 14:00,28.8,3.9,2.8,11.03
974,daegok,2021/02/03 15:00,28.9,4,3.4,12.89
974,daegok,2021/02/03 16:00,27.4,4.3,2.9,14.3
974,daegok,2021/02/03 17:00,29.5,4.2,2,15.15
974,daegok,2021/02/03 18:00,38.1,2.1,1.1,15.44
974,daegok,2021/02/03 19:00,61.7,-1.3,0.3,15.59
974,daegok,2021/02/03 20:00,65.8,-2.6,0.3,15.73
974,daegok,2021/02/03 21:00,71.8,-3.6,0.4,15.87
974,daegok,2021/02/03 22:00,76.4,-3.6,0.8,15.99
974,daegok,2021/02/03 23:00,79.6,-4.4,0.4,16.11
974,daegok,2021/02/04 1:00,72.1,-3.3,0.6,0.03
974,daegok,2021/02/04 2:00,65.6,-1,0.9,0.06
974,daegok,2021/02/04 3:00,68.3,-0.3,3.4,0.06
974,daegok,2021/02/04 4:00,77.1,-0.7,,0.09
974,daegok,2021/02/04 5:00,85.8,-2.3,1.4,0.22
974,daegok,2021/02/04 6:00,91.5,-3.2,1.4,0.35
974,daegok,2021/02/04 7:00,56.1,3.4,,0.49
974,daegok,2021/02/04 8:00,47.1,3,6.7,0.71
974,daegok,2021/02/04 9:00,35.7,3.1,5.6,1.31
974,daegok,2021/02/04 10:00,24.4,4,5.5,2.5
974,daegok,2021/02/04 11:00,17.7,5,6.1,4.19
974,daegok,2021/02/04 12:00,17.2,6.4,6.1,6.24
974,daegok,2021/02/04 13:00,16.8,7.5,6.5,8.44
974,daegok,2021/02/04 14:00,17.3,8.5,5.7,10.59
974,daegok,2021/02/04 15:00,17.7,8.9,,12.52
974,daegok,2021/02/04 16:00,18.4,8.4,5.4,14.04
974,daegok,2021/02/04 17:00,20.5,7.2,4.3,15
974,daegok,2021/02/04 18:00,24.3,5.2,3.1,15.36
974,daegok,2021/02/04 19:00,29.7,3.1,2.1,15.5
974,daegok,2021/02/04 20:00,30.4,2.9,1.6,15.62
974,daegok,2021/02/04 21:00,48.2,0.2,2.1,15.76
974,daegok,2021/02/04 22:00,60.4,-2.8,,15.9
974,daegok,2021/02/04 23:00,64.5,-3.6,0.8,16.05
974,daegok,2021/02/05 0:00,73.4,-4.8,0.3,16.19
974,daegok,2021/02/05 1:00,76.7,-5.4,,0.13
974,daegok,2021/02/05 2:00,81.4,-6.4,0.7,0.26
974,daegok,2021/02/05 3:00,79.8,-6.1,0.5,0.39
974,daegok,2021/02/05 4:00,80,-6,1.2,0.52
974,daegok,2021/02/05 5:00,83.8,-7.2,0.4,0.66
974,daegok,2021/02/05 6:00,85.9,-6.8,0.8,0.79
974,daegok,2021/02/05 7:00,84.9,-7.8,0.1,0.91
974,daegok,2021/02/05 8:00,79.5,-6.1,0.2,1.04
974,daegok,2021/02/05 9:00,72.6,-3.9,0.2,1.45
974,daegok,2021/02/05 10:00,48.6,0.7,0.5,2.49
974,daegok,2021/02/05 11:00,32.3,3.1,,4.09
974,daegok,2021/02/05 12:00,24.5,5.7,0.6,5.87
974,daegok,2021/02/05 13:00,19.9,6.4,0.9,7.1
974,daegok,2021/02/05 14:00,22.5,6.8,1.8,8.13
974,daegok,2021/02/05 15:00,22.9,7.4,3.3,9.06
974,daegok,2021/02/05 16:00,27.6,7.3,2.8,9.76
974,daegok,2021/02/05 17:00,33.2,6.8,,10.18
974,daegok,2021/02/05 18:00,34,6.5,1.7,10.36
974,daegok,2021/02/05 19:00,36.6,5.4,0.5,10.44
974,daegok,2021/02/05 20:00,53.2,3,0.8,10.52
974,daegok,2021/02/05 21:00,56.1,2.8,0.4,10.57
974,daegok,2021/02/05 22:00,59.5,2.4,,10.62
